Branch,ID,LoanApplicationID,ContractCustomerID,Account,Currency,Amount,Disbursed,ApprovedAmount,OutstandingAmount,DisbursedStat,ValueDate,Installment,Term,Cycle,MaturityDate,LoanProduct,Category,InterestRate,IRR,FreqType,Frequency,DeliqMode,LoanPurpose,ContractVB,Group,SourceOfFund,TotalInterest,AccrInterest,AccrCurrentInt,AccrIntCurrMonth,AccrIntPreMonth,IntIncEarned,AccrIntPerDay,NextAccrDate,Suspend,ContractOfficerID,LoanType,AssetClass,MoreThanOneYear,NextRunDate,Penalty,FirstCollectionDate,Classification,Sector,Industry,Ownership,LoanStatus,ClosedDate,WatchDay,FirstDueDate,MinAssetClass,DoneWatchDay,Vendor,OutstandingAmountAS,RepoStatus,AssetPrice,InstallmentAmount,DueDate
HO,LC23022700034,LA23022600007,CU002427,DD003336,USD,0,2750,2750,0,Y,27/02/2023,36,36,1,20/02/2026,102,123210005,18,,1,1,3,3,,,,1819.65,0,0,0,0,1392.685777,0,,N,1019,N,40,Y,30/12/2024,Y,20/03/2023,A,,,,WOF,30/12/2024,0,20/10/2023,0,0,94027,0,,2750,128.8,20
HO,LC23022700036,LA23022500014,CU002277,DD003075,USD,0,2750,2750,0,Y,27/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1685.88,0,0,0,0,1128.43,0,,N,1004,N,0,Y,20/08/2024,Y,15/03/2023,A,,,,TMN,20/08/2024,0,,0,0,94032,0,,2750,125.96,15
HO,LC23022700037,LA23022400018,CU002007,DD002726,USD,0,2950,2950,0,Y,27/02/2023,36,36,1,20/02/2026,102,123210005,18,,1,1,3,3,,,,1849.5,0,0,0,0,1687.54,0,,N,1020,N,0,Y,18/12/2025,Y,20/03/2023,A,,,,TMN,18/12/2025,0,,0,0,94007,0,,2950,135.12,20
HO,LC23022700050,LA23022100032,CU001291,DD001773,USD,0,2700,2700,0,Y,27/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1745.22,0,0,0,0,1745.22,0,,N,1027,N,0,Y,16/02/2026,Y,15/03/2023,A,,,,TMN,01/04/2026,0,,0,0,94070,0,,2700,126.45,15
HO,LC23022700055,LA23022300023,CU001715,DD002358,USD,0,2950,2950,0,Y,27/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1808.38,0,0,0,0,317.97,0,,N,1011,N,0,Y,27/06/2023,Y,15/03/2023,A,,,,TMN,27/06/2023,0,,0,0,94075,0,,0,0,
HO,LC23022800003,LA23022600009,CU002447,DD003356,USD,0,2950,2950,0,Y,28/02/2023,35,36,1,10/01/2026,102,123210005,18,,1,1,3,3,,,,1759.66,0,0,0,0,1577.94,0,,N,1005,N,0,Y,12/08/2025,Y,10/03/2023,A,,,,TMN,12/08/2025,0,,0,0,94027,0,,2950,135.12,10
HO,LC23022800004,LA23022700034,CU002860,DD003947,USD,0,2800,2800,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1708.7,0,0,0,0,1558.93,0,,N,1012,N,0,Y,20/11/2025,Y,15/03/2023,A,,,,TMN,20/11/2025,0,,0,0,94022,0,,2800,128.25,15
HO,LC23022800005,LA23022700027,CU002781,DD003789,USD,0,2650,2650,0,Y,28/02/2023,24,24,1,15/02/2025,102,123210005,18,,1,1,3,3,,,,1032.78,0,0,0,0,813.07,0,,N,1005,N,0,Y,18/05/2024,Y,15/03/2023,A,,,,TMN,18/05/2024,0,,0,0,94027,0,,,,
HO,LC23022800006,LA23022700006,CU002597,DD003530,USD,0,2750,2750,0,Y,28/02/2023,36,36,1,20/02/2026,102,123210005,18,,1,1,3,3,,,,1811.16,0,0,0,0,1590.155979,0,,N,1019,N,40,Y,28/07/2025,Y,20/03/2023,A,,,,WOF,28/07/2025,0,20/06/2023,0,0,94027,0,,2750,128.8,20
HO,LC23022800007,LA23022700023,CU002754,DD003744,USD,0,2850,2850,0,Y,28/02/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1977.73,0,0,0,0,1714.339252,0,,N,1022,N,40,Y,28/07/2025,Y,01/04/2023,A,,,,WOF,28/07/2025,0,01/04/2024,0,0,94043,0,,2850,133.48,1
HO,LC23022800008,LA23022700005,CU002585,DD003521,USD,0,2400,2400,0,Y,28/02/2023,36,36,1,15/03/2026,102,123210005,18,,1,1,3,3,,,,1596.51,0,0,0,0,834.14,0,,N,1003,N,0,Y,02/05/2024,Y,27/03/2023,A,,,,TMN,02/05/2024,0,,0,0,94007,0,,0,0,
HO,LC23022800009,LA23022300010,CU001603,DD002165,USD,0,2850,2850,0,Y,28/02/2023,35,36,1,20/01/2026,102,123210005,18,,1,1,3,3,,,,1676.81,0,0,0,0,1512.992967,0,,N,1023,N,40,Y,28/07/2025,Y,19/03/2023,A,,,,WOF,28/07/2025,0,20/09/2023,0,0,94039,0,,2850,130.54,19
HO,LC23022800010,LA23022500008,CU002210,DD002995,USD,0,2400,2400,0,Y,28/02/2023,36,36,1,20/02/2026,102,123210005,18,,1,1,3,3,,,,1580.84,0,0,0,0,993.41,0,,N,1019,N,20,Y,29/08/2024,Y,20/03/2023,A,,,,TMN,29/08/2024,0,20/06/2023,0,0,94027,0,,2400,112.4,20
HO,LC23022800012,LA23022400024,CU002098,DD002787,USD,0,2850,2850,0,Y,28/02/2023,36,36,1,20/02/2026,102,123210005,18,,1,1,3,3,,,,1356.18,0,0,0,0,752.1298304,0,,N,1002,N,0,Y,16/01/2024,Y,20/03/2023,A,,,,TMN,16/01/2024,0,,0,0,94007,0,RepoForSale,0,0,
HO,LC23022800014,LA23022400009,CU001889,DD002646,USD,0,2750,2750,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1678.16,0,0,0,0,1532.97,0,,N,1005,N,0,Y,06/12/2025,Y,15/03/2023,A,,,,TMN,06/12/2025,0,,0,0,94043,0,,2750,125.96,15
HO,LC23022800015,LA23022000026,CU000942,DD001131,USD,0,2750,2750,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1678.16,0,0,0,0,1534.06,0,,N,1004,N,0,Y,14/01/2026,Y,15/03/2023,A,,,,TMN,14/01/2026,0,,0,0,94033,0,,2750,125.96,15
HO,LC23022800016,LA23022300011,CU001621,DD002167,USD,0,1350,1350,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,823.68,0,0,0,0,514.4,0,,N,1004,N,0,Y,03/07/2024,Y,15/03/2023,A,,,,TMN,03/07/2024,0,,0,0,94032,0,,1350,,
HO,LC23022800017,LA23022700015,CU002674,DD003655,USD,0,2100,2100,0,Y,28/02/2023,24,24,1,20/02/2025,102,123210005,18,,1,1,3,3,,,,838.92,0,0,0,0,838.92,0,,N,1023,N,0,Y,21/02/2025,Y,20/03/2023,A,,,,MRT,25/03/2025,0,,0,0,94039,0,,2100,124,20
HO,LC23022800018,LA23022600015,CU002516,DD003447,USD,0,2850,2850,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1739.14,0,0,0,0,1718.9,0,,N,1008,N,0,Y,10/02/2026,Y,15/03/2023,A,,,,TMN,10/02/2026,0,,0,0,94043,0,,2850,130.54,15
HO,LC23022800020,LA23022500005,CU002177,DD002899,USD,0,2550,2550,0,Y,28/02/2023,48,48,1,20/02/2027,102,123210005,18,,1,1,3,3,,,,2173.91,0,0,0,0,445.598007,0,,N,1024,N,0,Y,17/01/2024,Y,20/03/2023,A,,,,TMN,17/01/2024,0,,0,0,94055,0,RepoForSale,0,0,
HO,LC23022800030,LA23022000024,CU000924,DD001104,USD,0,2478,2478,0,Y,28/02/2023,36,36,1,20/02/2026,102,123210005,18,,1,1,3,3,,,,1689.16,0,0,0,0,1265.14,0,,N,1024,N,20,Y,10/12/2024,Y,20/03/2023,A,,,,TMN,10/12/2024,0,20/04/2024,0,0,94059,0,Repossession,2478,117.78,20
HO,LC23022800031,LA23022700010,CU002630,DD003584,USD,0,1475,1475,0,Y,28/02/2023,18,18,1,15/08/2024,102,123210005,18,,1,1,3,3,,,,420.88,0,0,0,0,393.71,0,,N,1012,N,0,Y,24/07/2024,Y,15/03/2023,A,,,,TMN,24/07/2024,0,,0,0,94049,0,,1475,,
HO,LC23022800032,LA23022000011,CU000826,DD000960,USD,0,2400,2400,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1543.92,0,0,0,0,1029.21,0,,N,1027,N,15,Y,20/08/2024,Y,15/03/2023,A,,,,TMN,20/08/2024,0,15/08/2023,0,0,94070,0,,2400,112.4,15
HO,LC23022800033,LA23022400006,CU001844,DD002557,USD,0,2278,2278,0,Y,28/02/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1465.4,0,0,0,0,1024.59,0,,N,1027,N,0,Y,26/09/2024,Y,15/03/2023,A,,,,TMN,26/09/2024,0,,0,0,94060,0,,2278,106.69,15
HO,LC23030100002,LA23022700011,CU002639,DD003587,USD,0,2628,2628,0,Y,01/03/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1682.4,0,0,0,0,1121.13,0,,N,1026,N,30,Y,19/08/2024,Y,15/03/2023,A,,,,TMN,19/08/2024,0,15/12/2023,0,0,94060,0,RepoForSale,2628,123.08,15
HO,LC23030100004,LA23022300030,CU001787,DD002457,USD,0,2578,2578,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1781.03,0,0,0,0,1544.911966,0,,N,1026,N,40,Y,28/07/2025,Y,01/04/2023,A,,,,WOF,28/07/2025,0,01/04/2024,0,0,94060,0,,2578,120.74,1
HO,LC23030100008,LA23022200002,CU001344,DD001817,USD,0,2700,2700,0,Y,01/03/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1728.6,0,0,0,0,1165.82,0,,N,1028,N,10,Y,28/08/2024,Y,15/03/2023,A,,,,TMN,28/08/2024,0,15/09/2023,0,0,94069,0,,2700,126.45,15
HO,LC23030100009,LA23022700031,CU002828,DD003856,USD,0,2850,2850,0,Y,01/03/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1731.24,0,0,0,0,1731.24,0,,N,1001,N,0,Y,16/02/2026,Y,15/03/2023,A,,,,TMN,24/04/2026,0,,0,0,94046,0,,2850,130.54,15
HO,LC23030100011,LA23022700021,CU002727,DD003709,USD,0,2750,2750,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1796.7,0,0,0,0,1107.85,0,,N,1018,N,30,Y,18/07/2024,Y,01/04/2023,A,,,,TMN,18/07/2024,0,01/09/2023,0,0,94043,0,RepoForSale,2750,,
HO,LC23030100012,LA23022500013,CU002267,DD003057,USD,0,2750,2750,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1796.7,0,0,0,0,1563.58,0,,N,1002,N,0,Y,21/07/2025,Y,01/04/2023,A,,,,TMN,21/07/2025,0,,0,0,94007,0,,2750,125.96,1
HO,LC23030100013,LA23022700019,CU002705,DD003691,USD,0,2950,2950,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1147.75,0,0,0,0,621.3305625,0,,N,1009,N,0,Y,16/01/2024,Y,01/04/2023,A,,,,TMN,16/01/2024,0,,0,0,94046,0,,0,0,
HO,LC23030100015,LA23022800010,CU002968,DD004167,USD,0,3600,3600,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,2273.44,0,0,0,0,2098.28,0,,N,1011,N,0,Y,25/11/2025,Y,28/03/2023,A,,,,TMN,25/11/2025,0,,0,0,94043,0,,3600,164.89,28
HO,LC23030100019,LA23022500018,CU002318,DD003137,USD,0,2663,2663,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1839.89,0,0,0,0,922.28,0,,N,1025,N,0,Y,30/03/2024,Y,01/04/2023,A,,,,TMN,30/03/2024,0,,0,0,94066,0,RepoForSale,0,0,
HO,LC23030100020,LA23022800007,CU002941,DD004126,USD,0,2850,2850,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1808.34,0,0,0,0,491.5903002,0,,N,1005,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94001,0,RepoForSale,0,0,
HO,LC23030100021,LA23022700012,CU002647,DD003602,USD,0,2750,2750,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1796.7,0,0,0,0,1796.7,0,,N,1018,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,02/03/2026,0,,0,0,94083,0,,2750,125.96,1
HO,LC23030100022,LA23022400001,CU001797,DD002468,USD,0,2213,2213,0,Y,01/03/2023,36,36,1,15/02/2026,102,123210005,18,,1,1,3,3,,,,1416.54,0,0,0,0,1174.98,0,,N,1024,N,30,Y,27/03/2025,Y,15/03/2023,A,,,,TMN,27/03/2025,0,15/12/2023,0,0,94056,0,Repossession,2213,103.65,15
HO,LC23030100023,LA23022100002,CU001026,DD001291,USD,0,2530,2530,0,Y,01/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1711.36,0,0,0,0,1542.97,0,,N,1017,N,0,Y,26/11/2025,Y,01/04/2023,A,,,,TMN,26/11/2025,0,,0,0,94022,0,,2530,118.49,1
HO,LC23030200001,LA23022800003,CU002887,DD004003,USD,0,2750,2750,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1891.3,0,0,0,0,2331.82,0,,N,1022,N,40,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,10/03/2026,0,01/11/2024,0,0,94027,0,RepoForSale,2750,128.8,1
HO,LC23030200002,LA23022000034,CU000989,DD001197,USD,0,2700,2700,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1857.14,0,0,0,0,1570.92,0,,N,1025,N,30,Y,06/06/2025,Y,01/04/2023,A,,,,TMN,06/06/2025,0,01/02/2024,0,0,94069,0,Repossession,2700,126.45,1
HO,LC23030200003,LA23030100005,CU003167,DD004431,USD,0,2850,2850,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1854.08,0,0,0,0,1055,0,,N,1015,N,0,Y,30/05/2024,Y,01/04/2023,A,,,,TMN,30/05/2024,0,,0,0,94028,0,RepoForSale,2850,,
HO,LC23030200007,LA23022800012,CU003015,DD004238,USD,0,2700,2700,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1756.56,0,0,0,0,1756.56,0,,N,1008,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,10/03/2026,0,,0,0,94080,0,,2700,123.67,1
HO,LC23030200013,LA23022500007,CU002201,DD002947,USD,0,2850,2850,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1854.08,0,0,0,0,1854.08,0,,N,1016,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,04/04/2026,0,,0,0,94079,0,,2850,130.54,1
HO,LC23030200015,LA23030100019,CU003336,DD004637,USD,0,1800,1800,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1170.84,0,0,0,0,1170.84,0,,N,1011,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,08/04/2026,0,,0,0,94043,0,,1800,82.45,1
HO,LC23030200016,LA23022700008,CU002612,DD003567,USD,0,2500,2500,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1782.21,0,0,0,0,1205.72,0,,N,1024,N,20,Y,30/09/2024,Y,01/04/2023,A,,,,TMN,30/09/2024,0,01/09/2023,0,0,94055,0,,2500,118.82,1
HO,LC23030200017,LA23022700024,CU002747,DD003747,USD,0,2700,2700,0,Y,02/03/2023,48,48,1,01/03/2027,102,123210005,18,,1,1,3,3,,,,2436.14,0,0,0,0,1561.375197,0,,N,1024,N,40,Y,26/02/2025,Y,01/04/2023,A,,,,WOF,26/02/2025,0,01/11/2023,0,0,94055,0,,2700,106.86,1
HO,LC23030200018,LA23030100020,CU003352,DD004657,USD,0,2950,2950,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1919.2,0,0,0,0,1919.2,0,,N,1001,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,18/03/2026,0,,0,0,94046,0,,2950,135.12,1
HO,LC23030200019,LA23022500020,CU002328,DD003147,USD,0,4500,4500,0,Y,02/03/2023,24,24,1,15/02/2025,102,123210005,18,,1,1,3,3,,,,1736.26,0,0,0,0,1736.26,0,,N,1008,N,0,Y,16/02/2025,Y,15/03/2023,A,,,,MRT,15/02/2025,0,,0,0,94080,0,,4500,265.71,15
HO,LC23030200022,LA23030100018,CU003325,DD004619,USD,0,2750,2750,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1369.69,0,0,0,0,723.4473018,0,,N,1008,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94043,0,RepoForSale,0,0,
HO,LC23030200030,LA23022600003,CU002389,DD003262,USD,0,3150,3150,0,Y,02/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1482.66,0,0,0,0,1482.66,0,,N,1016,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,07/03/2026,0,,0,0,94027,0,,3150,128.6,1
HO,LC23030200033,LA23030100012,CU003247,DD004567,USD,0,2950,2950,0,Y,02/03/2023,36,36,1,10/03/2026,102,123210005,18,,1,1,3,3,,,,1992.92,0,0,0,0,669.43,0,,N,1009,N,0,Y,12/11/2023,Y,10/04/2023,A,,,,TMN,12/11/2023,0,,0,0,94007,0,,0,0,
HO,LC23030300001,LA23022800018,CU003093,DD004307,USD,0,2950,2950,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1910.94,0,0,0,0,1614.83,0,,N,1002,N,0,Y,23/05/2025,Y,01/04/2023,A,,,,TMN,23/05/2025,0,,0,0,94027,0,,2950,135.12,1
HO,LC23030300002,LA23022600012,CU002495,DD003413,USD,0,2700,2700,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1766.89,0,0,0,0,508.9391236,0,,N,1025,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94069,0,RepoForSale,0,0,
HO,LC23030300004,LA23022700028,CU002797,DD003836,USD,0,2850,2850,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1846.16,0,0,0,0,1846.16,0,,N,1010,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,24/04/2026,0,,0,0,94040,0,,2850,130.54,1
HO,LC23030300005,LA23022800011,CU002998,DD004215,USD,0,2800,2800,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1813.74,0,0,0,0,874.55,0,,N,1010,N,0,Y,09/03/2024,Y,01/04/2023,A,,,,TMN,09/03/2024,0,,0,0,94037,0,,0,0,
HO,LC23030300006,LA23030100010,CU003216,DD004497,USD,0,2780,2780,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1800.78,0,0,0,0,1800.78,0,,N,1010,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,06/03/2026,0,,0,0,94040,0,,2780,127.33,1
HO,LC23030300007,LA23022700029,CU002808,DD003843,USD,0,2600,2600,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1780.3,0,0,0,0,1244.8,0,,N,1027,N,0,Y,23/10/2024,Y,01/04/2023,A,,,,TMN,23/10/2024,0,,0,0,94070,0,,2600,121.77,1
HO,LC23030300008,LA23022400022,CU002078,DD002767,USD,0,2500,2500,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1711.81,0,0,0,0,1354.775982,0,,N,1027,N,40,Y,26/02/2025,Y,01/04/2023,A,,,,WOF,26/02/2025,0,01/10/2023,0,0,94069,0,,2500,117.09,1
HO,LC23030300009,LA23030100016,CU003287,DD004597,USD,0,2750,2750,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1781.48,0,0,0,0,1202.28,0,,N,1007,N,15,Y,19/09/2024,Y,01/04/2023,A,,,,TMN,19/09/2024,0,01/06/2024,0,0,94007,0,Repossession,2750,125.96,1
HO,LC23030300011,LA23022800020,CU003111,DD004350,USD,0,2300,2300,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1574.82,0,0,0,0,1251.33,0,,N,1025,N,0,Y,03/03/2025,Y,01/04/2023,A,,,,TMN,03/03/2025,0,,0,0,94070,0,,2300,107.72,1
HO,LC23030300013,LA23022400021,CU002068,DD002763,USD,0,2700,2700,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1848.88,0,0,0,0,1203.8,0,,N,1026,N,20,Y,28/08/2024,Y,01/04/2023,A,,,,TMN,28/08/2024,0,01/07/2023,0,0,94069,0,,2700,126.45,1
HO,LC23030300014,LA23022400019,CU002030,DD002737,USD,0,2600,2600,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1780.3,0,0,0,0,893.13,0,,N,1028,N,0,Y,30/03/2024,Y,01/04/2023,A,,,,TMN,30/03/2024,0,,0,0,94069,0,RepoForSale,0,0,
HO,LC23030300017,LA23030100022,CU003370,DD004718,USD,0,2800,2800,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1707.56,0,0,0,0,716.0579871,0,,N,1005,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94027,0,RepoForSale,0,0,
HO,LC23030300018,LA23030100002,CU003136,DD004395,USD,0,2700,2700,0,Y,03/03/2023,48,48,1,01/03/2027,102,123210005,18,,1,1,3,3,,,,2342.33,0,0,0,0,509.6592027,0,,N,1024,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94056,0,RepoForSale,0,0,
HO,LC23030300019,LA23030200005,CU003503,DD004913,USD,0,2800,2800,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1813.74,0,0,0,0,1813.74,0,,N,1005,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,12/03/2026,0,,0,0,94027,0,,2800,128.25,1
HO,LC23030300020,LA23022600005,CU002407,DD003289,USD,0,2300,2300,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1631.87,0,0,0,0,1631.87,0,,N,1024,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,25/03/2026,0,,0,0,94055,0,,2300,109.32,1
HO,LC23030300021,LA23030200028,CU003727,DD005166,USD,0,2750,2750,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1724.31,0,0,0,0,546.6364531,0,,N,1012,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94043,0,RepoForSale,0,0,
HO,LC23030300022,LA23030100004,CU003157,DD004413,USD,0,2400,2400,0,Y,03/03/2023,24,24,1,01/03/2025,102,123210005,18,,1,1,3,3,,,,998.58,0,0,0,0,998.58,0,,N,1013,N,0,Y,02/03/2025,Y,01/04/2023,A,,,,MRT,29/05/2025,0,,0,0,94090,0,,2400,141.71,1
HO,LC23030300023,LA23030200001,CU003449,DD004868,USD,0,2750,2750,0,Y,03/03/2023,36,36,1,05/03/2026,102,123210005,18,,1,1,3,3,,,,1812,0,0,0,0,1361.305606,0,,N,1004,N,40,Y,30/12/2024,Y,05/04/2023,A,,,,WOF,30/12/2024,0,05/10/2023,0,0,94033,0,,2750,125.96,5
HO,LC23030300024,LA23030100027,CU003440,DD004850,USD,0,2635,2635,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1804.24,0,0,0,0,658.879254,0,,N,1025,N,0,Y,17/01/2024,Y,01/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94070,0,RepoForSale,0,0,
HO,LC23030300025,LA23030100007,CU003191,DD004485,USD,0,2600,2600,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1780.3,0,0,0,0,1780.3,0,,N,1027,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,26/03/2026,0,,0,0,94070,0,,2600,121.77,1
HO,LC23030300026,LA23030100011,CU003237,DD004539,USD,0,2950,2950,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,2020.02,0,0,0,0,1598.579271,0,,N,1019,N,40,Y,26/02/2025,Y,01/04/2023,A,,,,WOF,26/02/2025,0,01/12/2023,0,0,94027,0,,2950,138.16,1
HO,LC23030300027,LA23030200016,CU003605,DD005045,USD,0,2950,2950,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1910.94,0,0,0,0,1665.06,0,,N,1019,N,0,Y,21/07/2025,Y,01/04/2023,A,,,,TMN,21/07/2025,0,,0,0,94027,0,,2950,135.12,1
HO,LC23030300029,LA23030100015,CU003277,DD004592,USD,0,2750,2750,0,Y,03/03/2023,24,24,1,01/03/2025,102,123210005,18,,1,1,3,3,,,,1207.14,0,0,0,0,1083.22,0,,N,1019,N,0,Y,06/11/2024,Y,01/04/2023,A,,,,TMN,06/11/2024,0,,0,0,94027,0,,2750,165.02,1
HO,LC23030300033,LA23030100021,CU003361,DD004708,USD,0,2400,2400,0,Y,03/03/2023,36,36,1,10/03/2026,102,123210005,18,,1,1,3,3,,,,1614.58,0,0,0,0,540.7266938,0,,N,1003,N,0,Y,17/01/2024,Y,10/04/2023,A,,,,TMN,17/01/2024,0,,0,0,94007,0,RepoForSale,0,0,
HO,LC23030300034,LA23022500006,CU002192,DD002905,USD,0,2650,2650,0,Y,03/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1716.68,0,0,0,0,1716.68,0,,N,1017,N,0,Y,02/03/2026,Y,01/04/2023,A,,,,TMN,06/03/2026,0,,0,0,94022,0,,2650,121.38,1
HO,LC23030300036,LA23030200034,CU003816,DD005359,USD,0,3000,3000,0,Y,03/03/2023,36,36,1,10/03/2026,102,123210005,18,,1,1,3,3,,,,2018.28,0,0,0,0,1189.4,0,,N,1003,N,15,Y,01/07/2024,Y,10/04/2023,A,,,,TMN,01/07/2024,0,10/04/2024,0,0,94007,0,RepoForSale,3000,,
HO,LC23030700001,LA23030200008,CU003526,DD004967,USD,0,2800,2800,0,Y,07/03/2023,36,36,1,01/03/2026,102,123210005,18,,1,1,3,3,,,,1782.64,0,0,0,0,1445.05,0,,N,1023,N,30,Y,17/03/2025,Y,01/04/2023,A,,,,TMN,17/03/2025,0,01/09/2023,0,0,94050,0,Repossession,2800,128.25,1
HO,LC23030700002,LA23030100024,CU003397,DD004748,USD,0,2400,2400,0,Y,07/03/2023,36,36,1,05/03/2026,102,123210005,18,,1,1,3,3,,,,897.23,0,0,0,0,447.135797,0,,N,1020,N,0,Y,16/01/2024,Y,05/04/2023,A,,,,TMN,16/01/2024,0,,0,0,94007,0,,0,0,
